symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,currency,sector_group,sector_name,market_type,industry_code,industry_name,valuation_model_type,valuation_model_name,peer_group_name,peer_group_level,peer_group_size,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,operating_margin,peer_per_avg,peer_pbr_avg,peer_roe_avg,peer_debt_ratio_avg,peer_operating_margin_avg,per_vs_peer_pct,pbr_vs_peer_pct,roe_vs_peer_pctp,debt_ratio_vs_peer_pct,operating_margin_vs_peer_pctp,weight_per,weight_pbr,weight_roe,weight_debt,weight_op_margin,per_score,pbr_score,roe_score,debt_score,operating_margin_score,absolute_score,weighted_absolute_score,per_peer_score,pbr_peer_score,roe_peer_score,debt_peer_score,op_margin_peer_score,risk_penalty,industry_adjusted_score,valuation_score
016380,,KG스틸,2023,2023-12-31,2026-06-19,5520.0,552000000000.0,KRW,general,일반,유가증권시장상장법인,241,1차 철강 제조업,manufacturing,제조업형,1차 철강 제조업,industry,39,3195514054360.0,1304937566020.0,1890576488340.0,235222297338.0,280410835368.0,3429848200193.0,2.35,0.29,12.44,69.02,8.18,22.88,0.63,0.0,90.02,3.61,89.74,53.49,12.44,23.32,4.56,25,20,20,15,20,25,25,22.44,25,18.18,97.44,92.5,96,65.79,94.74,60.53,85.71,0,82,97.44
263920,,휴엠앤씨,2023,2023-12-31,2026-06-19,3140.0,30800000000.0,KRW,general,일반,코스닥시장상장법인,339,그 외 기타 제품 제조업,manufacturing,제조업형,그 외 기타 제품 제조업,industry,8,55036526301.0,14542086903.0,40494439398.0,10308405045.0,4841527449.0,48425321550.0,2.99,0.76,25.46,35.91,10.0,4.61,0.64,-1.99,57.26,1.25,35.26,-19.34,27.45,37.28,8.75,25,20,20,15,20,25,22.4,25,25,20,97.4,93.92,100,42.86,100,57.14,85.71,0,79,97.4
007700,,F&F 홀딩스,2023,2023-12-31,2026-06-19,15830.0,619200000000.0,KRW,general,일반,유가증권시장상장법인,649,기타 금융업,general,일반형,기타 금융업,industry,84,3840524557786.0,645468239044.0,3195056318742.0,393602925421.0,514391689043.0,1986296503879.0,1.57,0.19,12.32,20.2,25.9,121.17,4.48,4.61,214.41,4.47,98.7,95.67,7.71,90.58,21.43,25,25,25,25,0,25,25,22.32,25,25,97.32,97.32,95.95,86.14,91.46,80.72,96.83,0,89,97.32
078150,,HB테크놀러지,2023,2023-12-31,2026-06-19,2580.0,239200000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,404241511257.0,92959340373.0,311282170884.0,79299801033.0,-22063146792.0,111647444745.0,3.02,0.77,25.48,29.86,-19.76,214.1,14.17,-3.02,83.92,-6.82,98.59,94.58,28.49,64.41,-12.94,25,20,20,15,20,25,22.3,25,25,0,97.3,77.84,96.39,64.81,97.76,71.11,14.5,0,70,97.3
108230,,톱텍,2023,2023-12-31,2026-06-19,3285.0,124900000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,777707203105.0,385026554042.0,392680649063.0,48145459802.0,68950679380.0,601655992697.0,2.59,0.32,12.26,98.05,11.46,214.1,14.17,-3.02,83.92,-6.82,98.79,97.76,15.28,-16.84,18.28,25,20,20,15,20,25,25,22.26,25,20.73,97.26,94.39,97.59,93.7,85.82,27.41,90.84,0,83,97.26
042940,,상지카일룸,2023,2023-12-31,2026-06-19,8170.0,55800000000.0,KRW,general,일반,코스닥시장상장법인,411,건물 건설업,general,일반형,건물 건설업,industry,18,229560566246.0,121898866316.0,107661699930.0,37164662294.0,32464309346.0,173869290148.0,1.5,0.52,34.52,113.22,18.67,30.02,0.58,0.39,197.02,3.31,95.0,11.19,34.13,42.53,15.36,25,25,25,25,0,25,24.8,25,22.36,24.34,97.16,97.16,100,29.41,100,76.47,92.86,0,76,97.16
033920,,무학,2023,2023-12-31,2026-06-19,7510.0,214000000000.0,KRW,general,일반,유가증권시장상장법인,111,알코올음료 제조업,manufacturing,제조업형,알코올음료 제조업,industry,9,639327517358.0,99689196854.0,539638320504.0,65425861817.0,,,3.27,0.4,12.12,18.47,,13.02,0.8,-3.15,94.31,0.58,74.88,50.28,15.28,80.41,,25,20,20,15,20,25,25,22.12,25,0,97.12,77.7,100,75,100,62.5,0,0,69,97.12
069260,,티케이지휴켐스,2023,2023-12-31,2026-06-19,16240.0,663900000000.0,KRW,general,일반,유가증권시장상장법인,204,기타 화학제품 제조업,manufacturing,제조업형,기타 화학제품 제조업,industry,70,1099714172170.0,259255639095.0,840458533075.0,134775148834.0,121230241143.0,1052689288463.0,4.93,0.79,16.04,30.85,11.52,23.92,2.82,1.66,83.43,-0.33,79.41,72.01,14.37,63.02,11.85,25,20,20,15,20,25,22.1,25,25,20.76,97.1,94.29,91.84,58.7,88.41,72.46,80,0,79,97.1
215200,,메가스터디교육,2023,2023-12-31,2026-06-19,37600.0,389700000000.0,KRW,general,일반,코스닥시장상장법인,855,일반 교습 학원,general,일반형,일반 교습 학원,industry,6,955494455263.0,464021649940.0,491472805323.0,95793196332.0,127440527255.0,935225125443.0,4.07,0.79,19.49,94.41,13.63,9.23,1.41,14.97,111.73,8.2,55.93,43.72,4.52,15.5,5.43,25,25,25,25,0,25,22.1,25,25,21.82,97.1,97.1,100,80,80,20,80,0,70,97.1
225530,,보광산업,2023,2023-12-31,2026-06-19,2060.0,74900000000.0,KRW,general,일반,코스닥시장상장법인,239,기타 비금속 광물제품 제조업,manufacturing,제조업형,기타 비금속 광물제품 제조업,industry,7,165717975257.0,70540296233.0,95177679024.0,16662368432.0,18912752031.0,85460172473.0,4.5,0.79,17.51,74.11,22.13,16.96,1.12,-1.48,101.58,5.2,73.49,29.86,18.99,27.04,16.93,25,20,20,15,20,25,22.1,25,25,25,97.1,97.68,80,50,100,66.67,100,0,80,97.1
124560,,태웅로직스,2023,2023-12-31,2026-06-19,2002.0,77500000000.0,KRW,general,일반,코스닥시장상장법인,529,기타 운송관련 서비스업,general,일반형,기타 운송관련 서비스업,industry,7,415249549467.0,190732952585.0,224516596882.0,27124922143.0,36036019361.0,770338854461.0,2.86,0.35,12.08,84.95,4.68,6.13,0.7,10.71,104.16,5.23,53.42,50.86,1.37,18.44,-0.55,25,25,25,25,0,25,25,22.08,25,14.04,97.08,97.08,83.33,66.67,66.67,50,50,0,67,97.08
155650,,와이엠씨,2023,2023-12-31,2026-06-19,3140.0,59600000000.0,KRW,general,일반,코스닥시장상장법인,262,전자부품 제조업,manufacturing,제조업형,전자부품 제조업,industry,101,169036353812.0,46346854472.0,122689499340.0,14806555748.0,15769934518.0,204633201126.0,4.03,0.49,12.07,37.78,7.71,109.28,2.93,-2.75,82.02,-1.26,96.32,83.43,14.82,53.94,8.97,25,20,20,15,20,25,25,22.07,25,17.71,97.07,91.82,95.16,84,82.83,70,80.21,0,84,97.07
003650,,미창석유공업,2023,2023-12-31,2026-06-19,125000.0,217500000000.0,KRW,general,일반,유가증권시장상장법인,192,석유 정제품 제조업,manufacturing,제조업형,제조업형,model,1104,416240456536.0,51380636305.0,364859820231.0,47646038269.0,47989880016.0,409234735562.0,4.56,0.6,13.06,14.08,11.73,19.39,1.77,-9.3,137.31,-1.98,76.46,66.24,22.35,89.74,13.7,25,20,20,15,20,25,24,23.06,25,20.87,97.06,94.34,72.73,38.89,87.04,96.3,91.3,0,76,97.06
088910,,동우팜투테이블,2023,2023-12-31,2026-06-19,2235.0,57700000000.0,KRW,general,일반,코스닥시장상장법인,101,"도축, 육류 가공 및 저장 처리업",general,일반형,"도축, 육류 가공 및 저장 처리업",industry,6,291226871083.0,71456218202.0,219770652881.0,26412957543.0,21126989607.0,349164108766.0,2.18,0.26,12.02,32.51,6.05,18.32,0.55,8.88,126.56,5.96,88.07,51.93,3.14,74.31,0.09,25,25,25,25,0,25,25,22.02,25,16.05,97.02,97.02,100,100,60,100,80,0,90,97.02
016800,,퍼시스,2023,2023-12-31,2026-06-19,26000.0,299000000000.0,KRW,general,일반,유가증권시장상장법인,320,가구 제조업,manufacturing,제조업형,가구 제조업,industry,8,597603859832.0,67011502268.0,530592357564.0,66895995467.0,,,4.47,0.56,12.61,12.63,,16.37,0.71,-12.75,139.51,-2.7,72.7,20.61,25.36,90.95,,25,20,20,15,20,25,24.4,22.61,25,0,97.01,77.61,100,42.86,100,85.71,0,0,66,97.01
009900,,명신산업,2023,2023-12-31,2026-06-19,8110.0,425500000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,1044875997928.0,509720440831.0,535155557097.0,152651612715.0,208112383711.0,1738905096629.0,2.79,0.8,28.52,95.25,11.97,34.05,0.68,-0.98,162.32,3.85,91.81,-16.59,29.5,41.32,8.12,25,20,20,15,20,25,22,25,25,20.99,97,94.39,82.86,23.49,100,62.65,98.63,0,75,97
010240,,흥국,2023,2023-12-31,2026-06-19,5330.0,62400000000.0,KRW,general,일반,코스닥시장상장법인,292,특수 목적용 기계 제조업,manufacturing,제조업형,특수 목적용 기계 제조업,industry,136,122271325265.0,22960027159.0,99311298106.0,13179429229.0,15801950015.0,149383250987.0,4.73,0.63,13.27,23.12,10.58,214.1,14.17,-3.02,83.92,-6.82,97.79,95.57,16.29,72.45,17.39,25,20,20,15,20,25,23.7,23.27,25,20.29,96.97,93.81,85.54,71.48,87.31,78.52,83.97,0,82,96.97
317400,,자이에스앤디,2023,2023-12-31,2026-06-19,3460.0,134200000000.0,KRW,general,일반,유가증권시장상장법인,681,부동산 임대 및 공급업,general,일반형,부동산 임대 및 공급업,industry,17,1569164880846.0,775629628554.0,793535252292.0,94998070797.0,126591961231.0,2374632695604.0,1.41,0.17,11.97,97.74,5.33,28.87,0.59,2.6,141.1,33.52,95.11,71.14,9.37,30.73,-28.19,25,25,25,25,0,25,25,21.97,25,15.33,96.97,96.97,100,93.75,93.33,75,18.75,0,91,96.97
009180,,한솔로지스틱스,2023,2023-12-31,2026-06-19,2805.0,79000000000.0,KRW,general,일반,유가증권시장상장법인,529,기타 운송관련 서비스업,general,일반형,기타 운송관련 서비스업,industry,7,245120386642.0,126703696180.0,118416690462.0,18533391661.0,26257482894.0,726536824302.0,4.26,0.67,15.65,107.0,3.61,6.13,0.7,10.71,104.16,5.23,30.51,5.03,4.94,-2.73,-1.62,25,25,25,25,0,25,23.3,25,23.6,10.83,96.9,96.9,50,33.33,100,16.67,0,0,50,96.9
145720,,덴티움,2023,2023-12-31,2026-06-19,43550.0,375600000000.0,KRW,general,일반,유가증권시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,42,773770340890.0,309896958480.0,463873382410.0,96525972107.0,138279256798.0,393188581139.0,3.89,0.81,20.81,66.81,35.17,41.0,4.17,-75.29,302.78,-97.36,90.51,80.59,96.1,77.94,132.52,25,20,20,15,20,25,21.9,25,25,25,96.9,97.52,95.24,63.41,95,36.59,94.59,0,80,96.9
046440,,KG모빌리언스,2023,2023-12-31,2026-06-19,4055.0,154100000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,529395088830.0,179670317356.0,349724771474.0,41335603180.0,32980603114.0,279579831420.0,3.73,0.44,11.82,51.37,11.8,144.89,10.75,-13.78,70.83,-104.65,97.43,95.9,25.6,27.47,116.45,10,10,25,15,40,25,25,21.82,25,20.9,96.82,90.26,87.14,86.82,81.4,44.19,78.23,0,76,96.82
084730,,팅크웨어,2023,2023-12-31,2026-06-19,6820.0,75800000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,manufacturing,제조업형,통신 및 방송 장비 제조업,industry,50,396336070889.0,187045799307.0,209290271582.0,24578921470.0,35436036530.0,420618988206.0,3.08,0.36,11.74,89.37,8.42,39.22,1.8,-10.67,82.35,-9.98,92.14,79.92,22.42,-8.53,18.4,25,20,20,15,20,25,25,21.74,25,18.42,96.74,92.13,89.66,85.42,87.5,20.83,91.49,0,78,96.74
014580,,태경비케이,2023,2023-12-31,2026-06-19,3955.0,109100000000.0,KRW,general,일반,유가증권시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",manufacturing,제조업형,"시멘트, 석회, 플라스터 및 그 제품 제조업",industry,14,378041031409.0,85138588296.0,292902443113.0,34255565024.0,40076503357.0,294162114095.0,3.18,0.37,11.7,29.07,13.62,11.25,0.41,7.26,74.19,6.83,71.68,9.18,4.44,60.82,6.79,25,20,20,15,20,25,25,21.7,25,21.81,96.7,94.81,83.33,46.15,84.62,92.31,90,0,79,96.7
079190,,케스피온,2023,2023-12-31,2026-06-19,623.0,11900000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,manufacturing,제조업형,통신 및 방송 장비 제조업,industry,50,38738320514.0,15679894142.0,23058426372.0,2724899265.0,1070684499.0,63213111684.0,4.37,0.52,11.82,68.0,1.69,39.22,1.8,-10.67,82.35,-9.98,88.86,71.39,22.49,17.43,11.67,25,20,20,15,20,25,24.8,21.82,25,5.07,96.62,81.35,79.31,62.5,89.58,29.17,57.45,0,66,96.62
005990,,매일홀딩스,2023,2023-12-31,2026-06-19,10640.0,141500000000.0,KRW,general,일반,코스닥시장상장법인,105,"곡물가공품, 전분 및 전분제품 제조업",manufacturing,제조업형,제조업형,model,1104,1298730028996.0,554233736232.0,744496292764.0,86349959740.0,,,1.64,0.19,11.6,74.44,,19.39,1.77,-9.3,137.31,-1.98,91.55,89.23,20.89,45.79,,25,20,20,15,20,25,25,21.6,25,0,96.6,77.28,95.45,94.44,83.33,57.41,0,0,68,96.6
336060,,웨이버스,2023,2023-12-31,2026-06-19,612.0,29500000000.0,KRW,general,일반,코스닥시장상장법인,582,소프트웨어 개발 및 공급업,it_software,IT/소프트웨어형,소프트웨어 개발 및 공급업,industry,131,49319517912.0,14066152712.0,35253365200.0,7067361871.0,5059915724.0,48755717335.0,4.17,0.84,20.05,39.9,10.38,144.89,10.75,-13.78,70.83,-104.65,97.12,92.21,33.83,43.67,115.03,10,10,25,15,40,25,21.6,25,25,20.19,96.6,90.94,82.86,56.59,96.9,51.94,75,0,76,96.6
015230,,대창단조,2023,2023-12-31,2026-06-19,5910.0,160400000000.0,KRW,general,일반,유가증권시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,334751849114.0,62213191685.0,272538657429.0,33910342318.0,46442960961.0,372122590244.0,4.73,0.59,12.44,22.83,12.48,34.05,0.68,-0.98,162.32,3.85,86.11,13.7,13.42,85.94,8.63,25,20,20,15,20,25,24.1,22.44,25,21.24,96.54,94.22,61.43,39.16,74.7,91.57,100,0,72,96.54
041190,,우리기술투자,2023,2023-12-31,2026-06-19,5320.0,446900000000.0,KRW,finance,금융기타,코스닥시장상장법인,649,기타 금융업,finance,금융기타형,기타 금융업,industry,84,631426051287.0,110298372917.0,521127678370.0,121984148418.0,,170741464684.0,3.66,0.86,23.41,21.17,,121.17,4.48,4.61,214.41,4.47,96.98,80.84,18.8,90.13,,15,35,35,15,0,25,21.4,25,25,0,96.4,94.96,85.14,31.33,98.78,79.52,0,0,70,96.4
234300,,에스트래픽,2023,2023-12-31,2026-06-19,2965.0,80700000000.0,KRW,general,일반,코스닥시장상장법인,620,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",it_software,IT/소프트웨어형,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",industry,28,186565293901.0,92325391783.0,94239902118.0,16699535561.0,17379683944.0,147172546236.0,4.83,0.86,17.72,97.97,11.81,30.22,1.4,-1.64,118.01,-2.34,84.01,38.65,19.36,16.98,14.15,10,10,25,15,40,25,21.4,25,25,20.91,96.4,92.02,94.12,51.85,92.59,48.15,91.67,0,82,96.4
452400,,이닉스,2023,2023-12-31,2026-06-19,6290.0,57100000000.0,KRW,general,일반,코스닥시장상장법인,303,자동차 신품 부품 제조업,manufacturing,제조업형,자동차 신품 부품 제조업,industry,85,92431576864.0,11636375321.0,80795201543.0,11019334056.0,10785623995.0,118889585648.0,5.18,0.71,13.64,14.4,9.07,34.05,0.68,-0.98,162.32,3.85,84.78,-3.63,14.62,91.13,5.22,25,20,20,15,20,24.82,22.9,23.64,25,19.07,96.36,92.31,57.14,30.72,77.11,97.59,91.78,0,69,96.36
282720,,금양그린파워,2023,2023-12-31,2026-06-19,7700.0,93300000000.0,KRW,general,일반,코스닥시장상장법인,423,전기 및 통신 공사업,general,일반형,전기 및 통신 공사업,industry,5,184767847984.0,76946934881.0,107820913103.0,19500858620.0,6051854924.0,238857679141.0,4.78,0.87,18.09,71.37,2.53,12.18,1.12,10.96,44.63,7.4,60.71,22.6,7.13,-59.89,-4.87,25,25,25,25,0,25,21.3,25,25,7.59,96.3,96.3,100,50,100,0,25,0,63,96.3
250000,,보라티알,2023,2023-12-31,2026-06-19,5890.0,39800000000.0,KRW,general,일반,코스닥시장상장법인,463,음ㆍ식료품 및 담배 도매업,general,일반형,음ㆍ식료품 및 담배 도매업,industry,10,104145307517.0,20244709879.0,83900597638.0,9455736791.0,13072198389.0,76914485270.0,4.21,0.47,11.27,24.13,17.0,63.79,0.78,-1.45,89.16,-7.32,93.4,38.89,12.72,72.94,24.32,25,25,25,25,0,25,25,21.27,25,23.5,96.27,96.27,83.33,75,88.89,88.89,100,0,84,96.27
224110,,에이텍모빌리티,2023,2023-12-31,2026-06-19,7730.0,39300000000.0,KRW,general,일반,코스닥시장상장법인,264,통신 및 방송 장비 제조업,manufacturing,제조업형,통신 및 방송 장비 제조업,industry,50,175851562098.0,77721820820.0,98129741278.0,11044491704.0,15360086674.0,201031429637.0,3.56,0.4,11.25,79.2,7.64,39.22,1.8,-10.67,82.35,-9.98,90.93,77.8,21.93,3.82,17.62,25,20,20,15,20,25,25,21.25,25,17.64,96.25,91.11,86.21,83.33,84.38,27.08,87.23,0,77,96.25
102260,,동성케미컬,2023,2023-12-31,2026-06-19,3705.0,187700000000.0,KRW,general,일반,유가증권시장상장법인,715,회사 본부 및 경영 컨설팅 서비스업,general,일반형,회사 본부 및 경영 컨설팅 서비스업,industry,12,970612855578.0,445611887526.0,525000968052.0,58715253362.0,81599865964.0,1117998853514.0,3.2,0.36,11.18,84.88,7.3,7.34,0.4,5.46,114.24,5.92,56.44,10.7,5.73,25.7,1.38,25,25,25,25,0,25,25,21.18,25,17.3,96.18,96.18,57.14,36.36,81.82,54.55,72.73,0,57,96.18
006920,,모헨즈,2023,2023-12-31,2026-06-19,3425.0,37400000000.0,KRW,general,일반,코스닥시장상장법인,233,"시멘트, 석회, 플라스터 및 그 제품 제조업",manufacturing,제조업형,"시멘트, 석회, 플라스터 및 그 제품 제조업",industry,14,68799934958.0,26596615337.0,42203319621.0,9939969459.0,12140843614.0,111406314393.0,3.76,0.89,23.55,63.02,10.9,11.25,0.41,7.26,74.19,6.83,66.54,-116.08,16.3,15.06,4.07,25,20,20,15,20,25,21.1,25,25,20.45,96.1,93.24,70.83,7.69,100,53.85,70,0,61,96.1
204020,,그리티,2023,2023-12-31,2026-06-19,1880.0,36600000000.0,KRW,general,일반,코스닥시장상장법인,141,봉제의복 제조업,manufacturing,제조업형,봉제의복 제조업,industry,25,93959767090.0,18247141388.0,75712625702.0,8401316076.0,11123087525.0,176102433452.0,4.36,0.48,11.1,24.1,6.32,62.46,0.65,5.54,81.83,6.33,93.03,25.58,5.56,70.55,-0.02,25,20,20,15,20,25,25,21.1,25,16.32,96.1,89.94,70,45.83,79.17,91.67,56.52,0,68,96.1
285490,,노바텍,2023,2023-12-31,2026-06-19,13320.0,140900000000.0,KRW,general,일반,코스닥시장상장법인,339,그 외 기타 제품 제조업,manufacturing,제조업형,그 외 기타 제품 제조업,industry,8,169245887588.0,10539940540.0,158705947048.0,29641335472.0,25608083180.0,92421026753.0,4.75,0.89,18.68,6.64,27.71,4.61,0.64,-1.99,57.26,1.25,-3.0,-39.3,20.67,88.4,26.46,25,20,20,15,20,25,21.1,25,25,25,96.1,96.88,33.33,28.57,85.71,100,100,0,66,96.1
246690,,TS인베스트먼트,2023,2023-12-31,2026-06-19,1317.0,62600000000.0,KRW,finance,금융기타,코스닥시장상장법인,642,신탁업 및 집합투자업,finance,금융기타형,신탁업 및 집합투자업,industry,7,108835027414.0,18989846957.0,89845180457.0,11967082163.0,14300519265.0,26165566670.0,5.23,0.7,13.32,21.14,54.65,9.58,0.94,9.37,31.49,12.23,45.39,25.51,3.95,32.89,42.42,15,35,35,15,0,24.77,23,23.32,25,25,96.09,94.71,75,66.67,80,50,100,0,70,96.09
007210,,벽산,2023,2023-12-31,2026-06-19,1578.0,103100000000.0,KRW,general,일반,유가증권시장상장법인,239,기타 비금속 광물제품 제조업,manufacturing,제조업형,기타 비금속 광물제품 제조업,industry,7,620426943865.0,289171146580.0,331255797285.0,36431960368.0,44748806752.0,620719684691.0,2.83,0.31,11.0,87.3,7.21,16.96,1.12,-1.48,101.58,5.2,83.31,72.26,12.48,14.06,2.01,25,20,20,15,20,25,25,21,25,17.21,96,90.57,100,100,66.67,50,50,0,76,96
017250,,인터엠,2023,2023-09-30,2026-06-19,1019.0,21400000000.0,KRW,general,일반,코스닥시장상장법인,265,영상 및 음향기기 제조업,manufacturing,제조업형,영상 및 음향기기 제조업,industry,13,84584709948.0,45698097824.0,38886612124.0,8227279919.0,10773303544.0,50963849828.0,2.6,0.55,21.16,117.52,21.14,2154.88,87.01,-1.69,89.6,-3.51,99.88,99.37,22.84,-31.15,24.65,25,20,20,15,20,25,24.5,25,21.5,25,96,97.5,100,75,100,33.33,100,0,85,96
357230,,에이치피오,2023,2023-12-31,2026-06-19,2215.0,91500000000.0,KRW,general,일반,코스닥시장상장법인,107,도시락 및 식사용 조리식품 제조업,manufacturing,제조업형,도시락 및 식사용 조리식품 제조업,industry,28,215521764443.0,49193464049.0,166328300394.0,19076115306.0,22059569867.0,232025910017.0,4.8,0.55,11.47,29.58,9.51,22.42,1.18,3.66,108.48,3.59,78.61,53.21,7.81,72.74,5.91,25,20,20,15,20,25,24.5,21.47,25,19.51,95.97,92.38,95.24,51.85,85.19,85.19,84,0,81,95.97
128660,,피제이메탈,2023,2023-12-31,2026-06-19,2720.0,67500000000.0,KRW,general,일반,코스닥시장상장법인,242,1차 비철금속 제조업,manufacturing,제조업형,1차 비철금속 제조업,industry,15,134241156542.0,58999336906.0,75241819636.0,13387158971.0,6013093241.0,229349317992.0,5.04,0.9,17.79,78.41,2.62,73.58,1.03,-5.33,150.44,1.15,93.15,12.91,23.12,47.88,1.47,25,20,20,15,20,24.96,21,25,25,7.86,95.96,83.05,71.43,42.86,100,57.14,61.54,0,67,95.96
043150,,바텍,2023,2023-12-31,2026-06-19,18700.0,277800000000.0,KRW,general,일반,코스닥시장상장법인,271,의료용 기기 제조업,manufacturing,제조업형,의료용 기기 제조업,industry,42,586897685053.0,172705995941.0,414191689112.0,52968694667.0,64041668323.0,384945119813.0,5.24,0.67,12.79,41.7,16.64,41.0,4.17,-75.29,302.78,-97.36,87.21,83.92,88.08,86.23,113.99,25,20,20,15,20,24.76,23.3,22.79,25,23.32,95.85,95.29,90.48,73.17,87.5,53.66,83.78,0,80,95.85
