재무제표종류	종목코드	회사명	시장구분	업종	업종명	결산월	결산기준일	보고서종류	통화	항목코드	항목명	당기	전기	전전기	
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_LossesOnChangeInFairValueAndOnDisposalOfFinancialInstruments	      금융상품평가및처분손실	361,275,690,974	447,378,467,695	312,183,302,365
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_NonOperatingIncome	      IV. 영업외손익	7,538,628,827	-1,318,800,205	5,151,226,555
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_OtherOperatingExpense	      기타의영업비용	505,252,442	1,228,607,508	1,671,016,767
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	dart_OtherOperatingIncome	      기타의영업수익	33,952,541,855	19,607,535,036	13,991,611,802
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_AdditionalAllowanceRecognisedInProfitOrLossAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금전입액	102,510,334,642	47,577,609,413	68,283,714,770
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_ComprehensiveIncome	      IX. 당기총포괄손익	22,950,195,767	16,619,942,808	28,660,804,236
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_BasicEarningsLossPerShare	         기본주당손익	370	265	423
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_DilutedEarningsLossPerShare	         희석주당손익	370	265	423
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionExpense	      수수료비용	48,259,563,143	43,538,175,249	49,024,725,729
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_FeeAndCommissionIncome	      수수료수익	147,744,018,111	122,108,354,868	133,929,632,077
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_ForeignExchangeGain	      외환거래이익	28,173,282,796	26,512,703,301	14,272,188,644
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_ForeignExchangeLoss	      외환거래손실	30,692,246,468	43,073,861,086	22,427,392,112
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_IncomeTaxExpenseContinuingOperations	      VI. 법인세비용	6,809,495,258	3,869,635,118	9,683,454,239
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_InterestExpense	      이자비용	177,969,387,766	210,274,595,346	163,613,303,257
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OperatingExpense	      II. 영업비용	2,273,118,493,578	1,631,865,047,930	1,289,014,639,030
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_OtherComprehensiveIncome	      VIII. 기타포괄손익	0	0	0
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_ProfitLoss	      VII. 당기순이익	22,950,195,767	16,619,942,808	28,660,804,236
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_ProfitLossBeforeTax	      V. 법인세비용차감전순이익	29,759,691,025	20,489,577,926	38,344,258,475
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_ProfitLossFromOperatingActivities	      III. 영업이익	22,221,062,198	21,808,378,131	33,193,031,920
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_Revenue	      I. 영업수익	2,295,339,555,776	1,653,673,426,061	1,322,207,670,950
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_RevenueFromInterest	      이자수익	222,462,131,242	227,905,122,761	205,524,995,839
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_InterestIncomeOnFinancialAssetsDesignatedAtFairValueThroughProfitOrLoss	         기타 이자수익	126,364,528,187	126,554,000,822	96,171,878,827
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_InterestRevenueCalculatedUsingEffectiveInterestMethod	         유효이자율법으로 인식하는 이자수익	96,097,603,055	101,351,121,939	109,353,117,012
 포괄손익계산서, 증권 - 연결	[078020]	LS증권	코스닥시장상장법인	661	금융 지원 서비스업	12	2025-12-31	사업보고서	KRW	ifrs-full_ReversalAllowanceAccountForCreditLossesOfFinancialAssets	      신용손실충당금환입액	3,219,957,914	8,992,061,164	7,009,926,210
