symbol,corpCode,name,year,fiscal_date,price_date,price,market_cap,total_assets,total_liabilities,total_equity,net_income,operating_income,revenue,per,pbr,roe,debt_ratio,per_score,pbr_score,roe_score,debt_score,valuation_score
367000,01454341,플래티어,2025,2025-12-31,2026-06-18,3010.0,25200000000.0,56681937313.0,24025833507.0,32656103806.0,4291576944.0,4398781277.0,38854699341.0,5.87,0.77,13.14,73.57,20,20,20,25,85
372910,00534598,한컴라이프케어,2025,2025-12-31,2026-06-18,2000.0,55300000000.0,203628184111.0,75829290543.0,127798893568.0,7665648499.0,727292956.0,92088469654.0,7.21,0.43,6.0,59.33,20,25,15,25,85
376930,01494118,노을,2025,2025-12-31,2026-06-18,797.0,40900000000.0,39224540809.0,13542562132.0,25681978677.0,19954848715.0,20079383873.0,5121885655.0,2.05,1.59,77.7,52.73,25,10,25,25,85
377220,01217865,프롬바이오,2025,2025-12-31,2026-06-18,752.0,21300000000.0,65244955356.0,39106071543.0,26138883813.0,23203117254.0,18602744879.0,72162174415.0,0.92,0.81,88.77,149.61,25,20,25,15,85
377740,00622787,바이오노트,2025,2025-12-31,2026-06-18,4660.0,474800000000.0,1555892006169.0,44645305237.0,1511246700932.0,87497889504.0,16705690020.0,118323544203.0,5.43,0.31,5.79,2.95,20,25,15,25,85
418620,01516890,E8,2025,2025-12-31,2026-06-18,1102.0,21900000000.0,25830615223.0,11231110449.0,14599504774.0,11426976004.0,11246126269.0,1655496540.0,1.92,1.5,78.27,76.93,25,10,25,25,85
435570,01253636,에르코스,2025,2025-12-31,2026-06-18,6780.0,51600000000.0,99675375452.0,45786519440.0,53888856012.0,6192840721.0,270154345.0,35627647458.0,8.33,0.96,11.49,84.96,20,20,20,25,85
453340,01721809,현대그린푸드,2025,2025-12-31,2026-06-18,17320.0,562400000000.0,1029573353000.0,300054314000.0,729519039000.0,87737987000.0,106794924000.0,2329622621000.0,6.41,0.77,12.03,41.13,20,20,20,25,85
455180,01638387,케이지에이,2025,2025-12-31,2026-06-18,1695.0,23700000000.0,101840993284.0,59836205587.0,42004787697.0,9629348496.0,3688242971.0,18123087764.0,2.46,0.56,22.92,142.45,25,20,25,15,85
459550,01466373,알트,2025,2025-12-31,2026-06-18,1571.0,39600000000.0,62417435028.0,14151869222.0,48265565806.0,5077668978.0,8966761577.0,112948434552.0,7.8,0.82,10.52,29.32,20,20,20,25,85
464500,01706794,아이언디바이스,2025,2025-12-31,2026-06-18,2310.0,32300000000.0,34205754406.0,7560779623.0,26644974783.0,4539879318.0,5574038498.0,10127280088.0,7.11,1.21,17.04,28.38,20,15,25,25,85
476080,01704680,M83,2025,2025-12-31,2026-06-18,4855.0,39200000000.0,93563357851.0,49752879265.0,43810478586.0,8856110682.0,8966649833.0,132396372517.0,4.43,0.89,20.21,113.56,25,20,25,15,85
481850,01714997,신한글로벌액티브리츠,2025,2025-08-31,2026-06-18,898.0,39000000000.0,109323679766.0,11425117293.0,97898562473.0,7235806326.0,1968635050.0,3055377228.0,5.39,0.4,7.39,11.67,20,25,15,25,85
000180,00133335,성창기업지주,2025,2025-12-31,2026-06-18,5120.0,71400000000.0,861188044244.0,183803616784.0,677384427460.0,20640100656.0,6928127999.0,127218274093.0,3.46,0.11,3.05,27.13,25,25,5,25,80
000230,00146083,일동홀딩스,2025,2025-12-31,2026-06-18,7270.0,83900000000.0,802861393964.0,457281586880.0,345579807084.0,21573192487.0,14925169646.0,590889546403.0,3.89,0.24,6.24,132.32,25,25,15,15,80
000270,00106641,기아,2025,2025-12-31,2026-06-18,161500.0,63051700000000.0,98979055000000.0,37788591000000.0,61190464000000.0,7554174000000.0,,,8.35,1.03,12.35,61.76,20,15,20,25,80
0010V0,00185301,제이피아이헬스케어,2025,2025-12-31,2026-06-18,8700.0,44400000000.0,82378185422.0,19327686029.0,63050499393.0,4842276008.0,4859402764.0,48466916636.0,9.17,0.7,7.68,30.65,20,20,15,25,80
001390,00101220,KG케미칼,2025,2025-12-31,2026-06-18,4580.0,307900000000.0,8343678242449.0,4406276284803.0,3937401957646.0,243985224183.0,305678686344.0,9101646921664.0,1.26,0.08,6.2,111.91,25,25,15,15,80
001790,00113234,대한제당,2025,2025-12-31,2026-06-18,2400.0,207000000000.0,1255280770000.0,771334638000.0,483946132000.0,60301904000.0,56555932000.0,1356276028000.0,3.43,0.43,12.46,159.38,25,25,20,10,80
002100,00101433,경농,2025,2025-12-31,2026-06-18,9340.0,182300000000.0,486456900345.0,198104326577.0,288352573768.0,19590877957.0,28697544624.0,339236756604.0,9.31,0.63,6.79,68.7,20,20,15,25,80
002350,00173874,넥센타이어,2025,2025-12-31,2026-06-18,7270.0,710000000000.0,4709514375870.0,2655057838506.0,2054456537364.0,151173987164.0,170297371324.0,3189610448781.0,4.7,0.35,7.36,129.23,25,25,15,15,80
002810,00127167,삼영무역,2025,2025-12-31,2026-06-18,20600.0,380400000000.0,771043913314.0,104299998627.0,666743914687.0,61352454987.0,12762460946.0,446867820266.0,6.2,0.57,9.2,15.64,20,20,15,25,80
003310,00112457,대주산업,2025,2025-12-31,2026-06-18,1816.0,64300000000.0,147121334683.0,35263950746.0,111857383937.0,6758876148.0,10635427841.0,100983295727.0,9.51,0.57,6.04,31.53,20,20,15,25,80
003580,00169048,HLB글로벌,2025,2025-12-31,2026-06-18,1632.0,82700000000.0,117356399372.0,41851519685.0,75504879687.0,8908875406.0,9882955352.0,100285620415.0,9.28,1.1,11.8,55.43,20,15,20,25,80
004380,00127802,삼익THK,2025,2025-12-31,2026-06-18,9210.0,190600000000.0,392780111552.0,235366960230.0,157413151322.0,44996713410.0,35459793585.0,222175005872.0,4.24,1.21,28.59,149.52,25,15,25,15,80
004490,00133858,세방전지,2025,2025-12-31,2026-06-18,64400.0,892600000000.0,2242840512109.0,580074350965.0,1662766161144.0,141430242693.0,153763577366.0,2142068327877.0,6.31,0.54,8.51,34.89,20,20,15,25,80
004540,00113492,깨끗한나라,2025,2025-12-31,2026-06-18,1587.0,59100000000.0,637295741132.0,466607221772.0,170688519360.0,47512776630.0,22638049505.0,508201414888.0,1.24,0.35,27.84,273.37,25,25,25,5,80
004650,00123523,창해에탄올,2025,2025-12-31,2026-06-18,9160.0,84200000000.0,194591450816.0,48940928107.0,145650522709.0,13089805455.0,15893046140.0,122344462021.0,6.43,0.58,8.99,33.6,20,20,15,25,80
004690,00128555,삼천리,2025,2025-12-31,2026-06-18,121300.0,439900000000.0,4459314886311.0,2576970582316.0,1882344303995.0,131326078663.0,159630890886.0,5275461012669.0,3.35,0.23,6.98,136.9,25,25,15,15,80
004800,00117188,효성,2025,2025-12-31,2026-06-18,193600.0,3240900000000.0,5387103885233.0,2529910891846.0,2857192993387.0,422120861647.0,,,7.68,1.13,14.77,88.55,20,15,20,25,80
004990,00120562,롯데지주,2025,2025-12-31,2026-06-18,26150.0,2606200000000.0,23071072297336.0,13649432363871.0,9421639933465.0,595003287583.0,239439333968.0,15539626589471.0,4.38,0.28,6.32,144.87,25,25,15,15,80
005720,00167192,넥센,2025,2025-12-31,2026-06-18,6660.0,349900000000.0,5611910810908.0,2981550519030.0,2630360291878.0,177869505319.0,204209668629.0,3586518022664.0,1.97,0.13,6.76,113.35,25,25,15,15,80
006370,00108977,대구백화점,2025,2025-12-31,2026-06-18,4230.0,45800000000.0,420746467837.0,283654388067.0,137092079770.0,32485571925.0,,,1.41,0.33,23.7,206.91,25,25,25,5,80
006980,00142661,우성,2025,2025-12-31,2026-06-18,17670.0,54600000000.0,462306101255.0,249797828098.0,212508273157.0,12933762577.0,19373123437.0,613023508125.0,4.22,0.26,6.09,117.55,25,25,15,15,80
007860,00163114,서연,2025,2025-12-31,2026-06-18,8780.0,206200000000.0,3719605160023.0,2089725341753.0,1629879818270.0,93797410299.0,199589955218.0,4916072967528.0,2.2,0.13,5.75,128.21,25,25,15,15,80
007980,00154329,TP,2025,2025-12-31,2026-06-18,1816.0,85200000000.0,766760563279.0,481846617417.0,284913945862.0,37970490479.0,62006155691.0,1028988630596.0,2.24,0.3,13.33,169.12,25,25,20,10,80
008250,00145446,이건산업,2025,2025-12-31,2026-06-18,2870.0,31400000000.0,400022991359.0,211262979949.0,188760011410.0,14178708027.0,3828505984.0,297310475768.0,2.21,0.17,7.51,111.92,25,25,15,15,80
009190,00111111,대양금속,2025,2025-12-31,2026-06-18,1760.0,77400000000.0,144440083514.0,44356934530.0,100083148984.0,9398351823.0,5620557046.0,223485344976.0,8.24,0.77,9.39,44.32,20,20,15,25,80
009900,00173078,명신산업,2025,2025-12-31,2026-06-18,8480.0,444900000000.0,1420721058269.0,651835347699.0,768885710570.0,68334903349.0,102591824890.0,1619154581776.0,6.51,0.58,8.89,84.78,20,20,15,25,80
010770,00155124,평화홀딩스,2025,2025-12-31,2026-06-18,4240.0,62000000000.0,558555295274.0,395878486536.0,162676808738.0,45167740118.0,34882064365.0,883676528085.0,1.37,0.38,27.77,243.35,25,25,25,5,80
011370,00131504,서한,2025,2025-12-31,2026-06-18,874.0,88200000000.0,1229627196283.0,692797708080.0,536829488203.0,28933183371.0,62554266987.0,645114465728.0,3.05,0.16,5.39,129.05,25,25,15,15,80
012170,00145437,아센디오,2025,2025-12-31,2026-06-18,1053.0,21300000000.0,10908493362.0,3664320789.0,7244172573.0,13803059662.0,4324824897.0,5921928326.0,1.54,2.94,190.54,50.58,25,5,25,25,80
012620,00143907,원일특강,2025,2025-12-31,2026-06-18,7070.0,31100000000.0,282828182990.0,116086035530.0,166742147460.0,8212015288.0,12364724352.0,398115514874.0,3.79,0.19,4.92,69.62,25,25,5,25,80
012630,00164636,HDC,2025,2025-12-31,2026-06-18,21200.0,1266500000000.0,12685578705605.0,7256852508855.0,5428726196750.0,416483422703.0,,,3.04,0.23,7.67,133.68,25,25,15,15,80
013570,00117179,디와이,2025,2025-12-31,2026-06-18,3975.0,104600000000.0,1054827672822.0,454238813816.0,600588859006.0,30018364162.0,48056322293.0,1244837492114.0,3.48,0.17,5.0,75.63,25,25,5,25,80
013700,00129420,까뮤이앤씨,2025,2025-12-31,2026-06-18,1164.0,69500000000.0,298300474726.0,185928182653.0,112372292073.0,20026957609.0,23846813274.0,297453436886.0,3.47,0.62,17.82,165.46,25,20,25,10,80
014280,00105299,금강공업,2025,2025-12-31,2026-06-18,4425.0,129800000000.0,1187991581329.0,689840040135.0,498151541194.0,37353541440.0,10497395028.0,802156014802.0,3.47,0.26,7.5,138.48,25,25,15,15,80
015230,00112679,대창단조,2025,2025-12-31,2026-06-18,6170.0,167500000000.0,401820257799.0,78536207529.0,323284050270.0,27477320015.0,38033603172.0,346267051157.0,6.1,0.52,8.5,24.29,20,20,15,25,80
015360,00105101,INVENI,2025,2025-12-31,2026-06-18,14950.0,407400000000.0,1557662126000.0,912265659000.0,645396467000.0,86715394000.0,111715072000.0,1327599497000.0,4.7,0.63,13.44,141.35,25,20,20,15,80
015750,00132992,성우하이텍,2025,2025-12-31,2026-06-18,7040.0,563200000000.0,4867042087907.0,2793950166991.0,2073091920916.0,177848204213.0,242683147425.0,4382670411366.0,3.17,0.27,8.58,134.77,25,25,15,15,80
015860,00146649,일진홀딩스,2025,2025-12-31,2026-06-18,7220.0,356300000000.0,2344464482276.0,1191742504387.0,1152721977889.0,89603639629.0,145590773490.0,2282724142096.0,3.98,0.31,7.77,103.39,25,25,15,15,80
016800,00161709,퍼시스,2025,2025-12-31,2026-06-18,26650.0,306500000000.0,670149044709.0,72480797387.0,597668247322.0,35580171231.0,,,8.61,0.51,5.95,12.13,20,20,15,25,80
017550,00135111,수산세보틱스,2025,2025-12-31,2026-06-18,2410.0,150400000000.0,268079065105.0,68445843946.0,199633221159.0,15840229694.0,18964316244.0,229388263473.0,9.49,0.75,7.93,34.29,20,20,15,25,80
018120,00170877,진로발효,2025,2025-12-31,2026-06-18,17010.0,112600000000.0,102329386031.0,8201489469.0,94127896562.0,12534904154.0,14013935309.0,99783679254.0,8.98,1.2,13.32,8.71,20,15,20,25,80
018290,00150165,브이티,2025,2025-12-31,2026-06-18,12560.0,438900000000.0,353501351205.0,100244638736.0,253256712469.0,64205441522.0,82869214759.0,437183656431.0,6.84,1.73,25.35,39.58,20,10,25,25,80
019180,00118965,티에이치엔,2025,2025-12-31,2026-06-18,7100.0,127800000000.0,613083846458.0,386896552063.0,226187294395.0,68654027715.0,70059562137.0,989133894654.0,1.86,0.57,30.35,171.05,25,20,25,10,80
019540,00146560,일지테크,2025,2025-12-31,2026-06-18,6290.0,85000000000.0,646416055882.0,454605219909.0,191810835973.0,45671698856.0,48024207512.0,855062638987.0,1.86,0.44,23.81,237.01,25,25,25,5,80
023600,00125938,삼보판지,2025,2025-12-31,2026-06-18,8910.0,142600000000.0,858872719177.0,189564845855.0,669307873322.0,31781237529.0,29908685759.0,539865414411.0,4.49,0.21,4.75,28.32,25,25,5,25,80
024880,00157636,케이피에프,2025,2025-12-31,2026-06-18,4395.0,88600000000.0,669249520000.0,340420130636.0,328829389364.0,19044705002.0,,,4.65,0.27,5.79,103.52,25,25,15,15,80
025530,00181943,에스제이엠홀딩스,2025,2025-12-31,2026-06-18,3490.0,52100000000.0,379443112875.0,62603294799.0,316839818076.0,14571238731.0,,,3.58,0.16,4.6,19.76,25,25,5,25,80
025540,00157070,한국단자공업,2025,2025-12-31,2026-06-18,76400.0,772800000000.0,1558044824000.0,396261360000.0,1161783464000.0,106155718000.0,139253322000.0,1442849979000.0,7.28,0.67,9.14,34.11,20,20,15,25,80
027050,00152589,코리아나,2025,2025-12-31,2026-06-18,1457.0,58300000000.0,98970738389.0,15240117748.0,83730620641.0,7746558039.0,4394234092.0,73677182497.0,7.53,0.7,9.25,18.2,20,20,15,25,80
031310,00200910,아이즈비전,2025,2025-12-31,2026-06-18,1060.0,31500000000.0,283990903264.0,78853404577.0,205137498687.0,8803771973.0,3377631184.0,194376148403.0,3.58,0.15,4.29,38.44,25,25,5,25,80
032560,00218575,황금에스티,2025,2025-12-31,2026-06-18,5380.0,91500000000.0,550476338694.0,115327072599.0,435149266095.0,21229524874.0,17988514289.0,316529005034.0,4.31,0.21,4.88,26.5,25,25,5,25,80
032850,00231707,비트컴퓨터,2025,2025-12-31,2026-06-18,4170.0,69300000000.0,82751601739.0,8950486914.0,73801114825.0,7331074645.0,5860958671.0,35982573670.0,9.45,0.94,9.93,12.13,20,20,15,25,80
033290,00155948,로젠,2025,2025-12-31,2026-06-18,1680.0,94300000000.0,982995977485.0,575730286996.0,407265690489.0,20690161338.0,22667516100.0,793167527098.0,4.56,0.23,5.08,141.36,25,25,15,15,80
033320,00223513,제이씨현시스템,2025,2025-12-31,2026-06-18,3260.0,62300000000.0,162680427262.0,41750309529.0,120930117733.0,9300860963.0,7700344786.0,313838926730.0,6.7,0.52,7.69,34.52,20,20,15,25,80
033340,00205003,좋은사람들,2025,2025-12-31,2026-06-18,925.0,89700000000.0,84896797514.0,27544991653.0,57351805861.0,13727597471.0,6083580532.0,72599453889.0,6.53,1.56,23.94,48.03,20,10,25,25,80
033530,00134510,SJG세종,2025,2025-12-31,2026-06-18,6880.0,191400000000.0,1326283584898.0,797623540542.0,528660044356.0,68686663233.0,85395320763.0,1896882583006.0,2.79,0.36,12.99,150.88,25,25,20,10,80
034230,00171265,파라다이스,2025,2025-12-31,2026-06-18,14860.0,1376500000000.0,4080365472520.0,1867669336571.0,2212696135949.0,144781456677.0,155816230766.0,1149867026461.0,9.51,0.62,6.54,84.41,20,20,15,25,80
034940,00231831,조아제약,2025,2025-12-31,2026-06-18,603.0,18700000000.0,64683059314.0,42916431523.0,21766627791.0,7363415358.0,,,2.54,0.86,33.83,197.17,25,20,25,10,80
035460,00258421,기산텔레콤,2025,2025-12-31,2026-06-18,2680.0,40000000000.0,130233672166.0,63756412256.0,66477259910.0,5795563458.0,8077508374.0,99473228556.0,6.9,0.6,8.72,95.91,20,20,15,25,80
035810,00242378,이지홀딩스,2025,2025-12-31,2026-06-18,4585.0,295800000000.0,2896618126429.0,1661178782322.0,1235439344107.0,69251242722.0,151350122116.0,3388904350275.0,4.27,0.24,5.61,134.46,25,25,15,15,80
036120,00260745,서울평가정보,2025,2025-12-31,2026-06-18,1645.0,57800000000.0,41758422860.0,6341056775.0,35417366085.0,6794963948.0,6757649441.0,41257827184.0,8.51,1.63,19.19,17.9,20,10,25,25,80
036190,00176516,금화피에스시,2025,2025-12-31,2026-06-18,32600.0,195600000000.0,490634810673.0,105477063437.0,385157747236.0,30591844321.0,43801481164.0,423433500797.0,6.39,0.51,7.94,27.39,20,20,15,25,80
037350,00216498,성도이엔지,2025,2025-12-31,2026-06-18,9050.0,137700000000.0,601886642163.0,327841617842.0,274045024321.0,28154275616.0,57697884783.0,743406393090.0,4.89,0.5,10.27,119.63,25,20,20,15,80
037460,00128315,삼지전자,2025,2025-12-31,2026-06-18,41500.0,677200000000.0,1825577701009.0,1080905845802.0,744671855207.0,118349095866.0,162447915281.0,4291096557599.0,5.72,0.91,15.89,145.15,20,20,25,15,80
038530,00255105,케이바이오,2025,2025-12-31,2026-06-18,909.0,21000000000.0,118841882310.0,16561126185.0,102280756125.0,5043404526.0,1522466847.0,87311777137.0,4.16,0.21,4.93,16.19,25,25,5,25,80
039010,00255044,현대에이치티,2025,2025-12-31,2026-06-18,9050.0,78100000000.0,141946537572.0,35120777972.0,106825759600.0,10623056170.0,7014916588.0,153333115485.0,7.35,0.73,9.94,32.88,20,20,15,25,80
042370,00103644,비츠로테크,2025,2025-12-31,2026-06-18,11240.0,294500000000.0,647413292664.0,159846637882.0,487566654782.0,42687865223.0,55721095554.0,432287382146.0,6.9,0.6,8.76,32.78,20,20,15,25,80
042500,00352499,링네트,2025,2025-12-31,2026-06-18,4190.0,93400000000.0,168180301710.0,49151351778.0,119028949932.0,10902152980.0,14313163865.0,183074373611.0,8.57,0.78,9.16,41.29,20,20,15,25,80
042940,00232007,상지건설,2025,2025-12-31,2026-06-18,7920.0,54100000000.0,215256466804.0,115783456554.0,99473010250.0,13494889254.0,6846100596.0,18611908600.0,4.01,0.54,13.57,116.4,25,20,20,15,80
043150,00264255,바텍,2025,2025-12-31,2026-06-18,19210.0,285400000000.0,689273534214.0,191752992241.0,497520541973.0,39083923110.0,54779179042.0,426416122877.0,7.3,0.57,7.86,38.54,20,20,15,25,80
047080,00348292,한빛소프트,2025,2025-12-31,2026-06-18,1362.0,33800000000.0,25154958500.0,5140111525.0,20014846975.0,5442938475.0,284302527.0,37885851163.0,6.21,1.69,27.19,25.68,20,10,25,25,80
048530,00292434,인트론바이오,2025,2025-12-31,2026-06-18,2790.0,86200000000.0,74321845927.0,4448350459.0,69873495468.0,8958475726.0,7903816761.0,5740240967.0,9.62,1.23,12.82,6.37,20,15,20,25,80
049430,00152783,코메론,2025,2025-12-31,2026-06-18,19250.0,174200000000.0,262457516860.0,10285709427.0,252171807433.0,22562908297.0,17987264966.0,72274341672.0,7.72,0.69,8.95,4.08,20,20,15,25,80
049480,00335076,오픈베이스,2025,2025-12-31,2026-06-18,2130.0,66900000000.0,179831104085.0,80978909834.0,98852194251.0,7617261041.0,7921212000.0,233127039094.0,8.78,0.68,7.71,81.92,20,20,15,25,80
052220,00370006,iMBC,2025,2025-12-31,2026-06-18,2190.0,50400000000.0,67045841217.0,9670195937.0,57375645280.0,5433678446.0,7632134757.0,40045648499.0,9.28,0.88,9.47,16.85,20,20,15,25,80
052330,00305297,코텍,2025,2025-12-31,2026-06-18,11590.0,205900000000.0,459940987670.0,71634768599.0,388306219071.0,28330257869.0,37786162039.0,396839741875.0,7.27,0.53,7.3,18.45,20,20,15,25,80
052460,00405719,아이크래프트,2025,2025-12-31,2026-06-18,3215.0,47000000000.0,95806934727.0,49028737967.0,46778196760.0,10143990865.0,8014943926.0,206499542172.0,4.63,1.0,21.69,104.81,25,15,25,15,80
054950,00361381,제이브이엠,2025,2025-12-31,2026-06-18,21900.0,264800000000.0,319127680911.0,85180325791.0,233947355120.0,28350804537.0,,,9.34,1.13,12.12,36.41,20,15,20,25,80
059210,00317681,메타바이오메드,2025,2025-12-31,2026-06-18,3865.0,105000000000.0,186603753599.0,61730262194.0,124873491405.0,10771544169.0,21428131922.0,102951318559.0,9.75,0.84,8.63,49.43,20,20,15,25,80
063440,00367604,SM Life Design,2025,2025-12-31,2026-06-18,1168.0,52900000000.0,73466958918.0,6211416337.0,67255542581.0,5496856845.0,4575636524.0,53324973138.0,9.62,0.79,8.17,9.24,20,20,15,25,80
066700,00249894,테라젠이텍스,2025,2025-12-31,2026-06-18,2355.0,87500000000.0,257628373553.0,98458194186.0,159170179367.0,11745645157.0,10213036661.0,271589661726.0,7.45,0.55,7.38,61.86,20,20,15,25,80
068240,00523307,다원시스,2025,2025-12-31,2026-06-18,2530.0,96600000000.0,615943516770.0,1131585483741.0,515641966971.0,196858061550.0,120677503877.0,112089010367.0,0.49,0.19,38.18,219.45,25,25,25,5,80
071280,00363486,로체시스템즈,2025,2025-12-31,2026-06-18,7330.0,112100000000.0,162369748610.0,24599517454.0,137770231156.0,12257535043.0,14423291900.0,124870173744.0,9.15,0.81,8.9,17.86,20,20,15,25,80
072470,00359623,우리산업홀딩스,2025,2025-12-31,2026-06-18,2800.0,52900000000.0,509891987640.0,298319400408.0,211572587232.0,18970302428.0,34240369035.0,705003098505.0,2.79,0.25,8.97,141.0,25,25,15,15,80
072770,00583026,멤레이비티,2025,2025-12-31,2026-06-18,929.0,38600000000.0,143090006684.0,95274434067.0,47815572617.0,20634456405.0,2807340148.0,89629369374.0,1.87,0.81,43.15,199.25,25,20,25,10,80
073640,00373021,테라사이언스,2025,2025-12-31,2026-06-18,654.0,69600000000.0,56310304518.0,27689902094.0,28620402424.0,17243640695.0,10140123497.0,14134317596.0,4.04,2.43,60.25,96.75,25,5,25,25,80
077360,00471068,덕산하이메탈,2025,2025-12-31,2026-06-18,13990.0,635700000000.0,658964267763.0,320200030370.0,338764237393.0,115704594175.0,2813023041.0,236404536110.0,5.49,1.88,34.15,94.52,20,10,25,25,80
